gene_id,PLB1K1,PLB1K2,PLB1K3,PLB1K-rmpA1,PLB1K-rmpA2,PLB1K-rmpA3
b4122,72783,109247,148460,95540,740421,661556
b3923,352980,263455,334965,204537,178545,485043
b0426,275534,292433,289796,428180,286418,244272
b4335,301152,359832,241283,98509,500761,307944
b3283,447041,390965,408749,144443,193708,219805
b3979,192521,216230,315833,438602,445657,189499
b1048,293004,338762,351507,236086,280085,285491
b1676,272099,179438,156738,390983,457634,327213
b2943,228095,183676,162775,470261,538048,200190
b0866,368347,335895,339800,183826,228734,324437
b0131,291956,311171,290644,272442,306248,307183
b1275,309718,408645,460207,241205,203491,155522
b3390,239774,263419,267930,324924,364904,317443
b2869,404790,389200,442017,109049,196064,234398
b3428,324916,309211,302264,230183,309718,293481
b2584,463268,462232,404836,88701,162081,188433
b2147,187552,205677,236538,144463,507330,480547
b3619,274913,265103,244235,287528,327386,362484
b0631,97491,147998,119410,565404,484344,343620
b2414,362725,283967,234930,305116,268855,301786
b1611,652277,575087,274112,49841,35190,168369
b0932,364915,330501,261866,273101,222853,297629
b2702,7189,9812,12484,1114690,525051,70149
b4069,462803,419864,226923,354077,42748,231705
b3891,497387,362965,305763,163137,173075,234960
b2717,496291,548638,501811,33305,58386,97356
b3162,71913,93249,111000,432299,833555,189714
b2400,191722,239809,252012,386779,364168,296007
b0396,267476,229104,277912,291226,394120,267518
b0928,294991,368043,305130,219686,235594,303420
b4173,276330,261678,254836,314365,301152,314926
b0930,156026,186959,209251,428184,376606,365582
b4328,348361,369831,313769,84208,64902,540227
b0134,320416,292137,275359,273157,269498,280480
b4055,383184,375539,299201,135595,336846,179451
b0168,339042,322089,321051,262058,255427,208434
b1084,236152,286534,262183,258718,381882,269457
b2890,127510,183596,189644,560197,383914,245910
b2909,324254,300624,323085,227534,261628,251026
b2891,136344,183405,157692,468124,445036,291163
b4043,328832,310596,324249,229808,279354,202779
b0680,185284,209082,195583,403718,416644,264366
b0226,409304,271772,343343,203312,205370,241016
b4457,568983,396046,362327,38858,111788,195821
b3922,286168,210729,288573,227944,234086,424885
b1479,231724,205315,183300,444156,276787,324450
b0740,223184,293358,285763,366799,230827,263097
b1103,271772,253862,230699,338376,271460,294753
b2309,432493,372856,283053,173261,102387,293236
b1051,192738,148461,110095,593799,200527,408773
b1482,331757,185156,125203,321696,210033,469796
b4023,399707,342749,369282,126591,164473,239517
b0990,149800,167689,228388,379734,450782,265019
b1661,470859,288092,259462,208624,180653,230517
b3169,156618,221444,247884,364605,426110,220275
b1176,292034,301647,322344,229254,246444,241888
b3506,526366,328280,253721,19236,82753,422462
b3916,233215,205127,177138,371852,320736,324032
b2697,187340,233783,228994,443996,302584,234876
b2799,410716,342967,348456,105699,151310,269993
b3168,144496,229859,258562,422073,365719,207467
b1236,159024,173961,158262,449622,395510,287190
b0687,255709,291766,305683,235450,304473,229815
b0434,213429,302941,328059,235365,282022,260746
b3559,123484,148328,158940,534072,418364,233275
b2280,182002,174034,140128,420868,252786,435772
b2514,241129,269486,267206,221456,324381,281482
b3038,273005,256661,253058,244574,322108,253656
b1866,173202,199278,182676,341732,407564,295880
b2780,198454,222766,244820,347900,324202,255182
b1187,264916,295785,341158,169358,294334,222789
b1583,297931,287817,362155,181318,216241,240565
b1539,249441,236156,221717,336645,286191,253739
b2914,181893,207833,217242,348527,253295,371963
b3238,446720,238194,333986,218177,222457,119765
b2282,120227,145742,104882,590825,231144,385244
b0453,399639,196954,125393,451491,111441,290633
b3836,305559,292524,296930,210606,230748,226238
b2284,136100,172075,141245,579047,192757,339492
b3560,114817,170815,168795,410249,418230,272814
b1130,290922,282725,299089,241089,209699,232051
b2994,180733,249664,266140,94574,424523,336617
b3187,262069,290523,311813,196056,241202,249502
b2399,328795,336231,434869,105400,166831,179019
b1623,241731,270277,237478,209633,268403,323480
b3448,474089,307620,278315,132555,129648,225599
b0461,348338,371151,430993,111113,106064,177900
b2480,221572,260612,270441,291416,267191,231966
b1273,426020,314084,315599,116229,165848,204297
b3541,372992,302147,165389,231028,181419,288517
b4330,402567,408680,345311,1792,2271,380451
b1020,870497,390802,209006,27732,15172,24404
b2297,169463,199038,193071,267326,525639,182981
b3388,215185,243911,225299,320231,301921,227537
b4058,348759,382423,334556,131016,184976,151466
b1251,373343,394097,311424,106458,141243,204556
b4790,510297,329494,262493,184901,102215,140854
b0197,212794,242491,230032,213713,306354,322356
b1817,169030,174762,174510,315455,432533,253419
b0004,378593,324694,329121,148451,182770,155121
b2704,7582,5409,8603,1066389,359181,69865
b2097,204242,125329,61091,386040,209959,528218
b3500,302797,330916,279240,185592,193491,222677
b0865,267843,148515,114434,348177,199929,434381
b3093,336012,291616,246131,94248,376397,162991
b0458,361926,354959,407360,150651,83126,144452
b0894,197986,210691,250341,109469,445639,285446
b2936,321678,301796,241404,241549,152910,239476
b2344,503350,354885,185082,244462,100797,107150
b3416,143057,193345,220040,94338,750455,93131
b3418,311853,273099,236958,270463,216514,183525
b0441,172988,221256,246957,260617,335632,254942
b1188,495620,211990,127558,187144,196717,271148
b4051,381233,293967,257271,149950,136104,271357
b0863,227099,203197,154776,336847,242601,323164
b2877,331865,325820,439716,74927,151342,162967
b3279,292537,261051,277372,230969,207716,216246
b0159,263292,221426,206037,274205,257166,261216
b3699,259426,309686,278101,203541,220859,208381
b2027,151666,234354,309768,250473,309625,221226
b2874,432303,274449,531178,7618,192502,38502
b1562,362739,213911,203105,238817,204168,253615
b4484,360662,262746,313976,128177,204365,204529
b0369,278258,289801,289845,215563,198232,200515
b2341,521456,451939,312211,70617,57873,57264
b2876,344795,344078,335403,52454,210984,183575
b1283,430649,336144,138101,122551,115638,327300
b2295,285689,303385,427077,112607,157752,177883
b1967,257805,148794,148753,294582,192203,421621
b3542,370529,301394,151162,179415,139193,320447
b1267,344620,303514,306902,144456,178134,184200
b0422,270593,302254,312801,150793,210353,203689
b2294,224006,255429,248600,237426,230696,250483
b2670,310260,237746,307598,150056,146045,286935
b0800,341951,287840,250585,125859,206994,221407
b2564,285137,273754,262550,174953,185506,244917
b1422,533623,411600,338402,64856,25894,48014
b0606,119549,173471,175759,387138,306765,257083
b2959,178980,209227,215810,290449,232813,288049
b3782,314547,236737,276117,170610,231527,185015
b2866,380350,321274,343421,20452,201035,147440
b1832,240356,251870,245817,242394,208404,209418
b1092,132308,171836,172927,419308,251093,250090
b3200,212299,235305,224260,225994,284004,214490
b0642,165706,192943,200353,310291,288839,233217
b1067,296800,329167,285472,129926,140262,208457
b0489,375228,352366,368679,78897,85299,129114
b2938,163623,203313,213282,309569,274269,223650
b1305,394877,292897,343514,37582,79410,237641
b3192,246410,248106,235001,223327,208621,219939
b3498,159027,131328,97204,490383,281683,221773
b4111,335796,247907,162364,239475,162293,232284
b3925,308105,309171,216054,141461,170888,233819
b4032,12662,16562,50108,72898,1196551,30098
b1714,66286,120313,136604,511624,334733,209280
b2149,230642,387636,263968,273705,48929,171526
b2157,316192,317506,281581,132694,154310,171170
b0488,397120,331724,339568,73424,77853,152196
b1678,358708,203229,206835,204251,208392,188765
b2523,214040,212354,239784,265240,211875,226006
b0346,574087,427868,213939,77145,20492,54981
b0621,34850,70415,99985,95140,885232,180469
b1563,287074,236977,188915,257867,162919,219570
b4529,199393,249963,231343,145041,259526,265980
b3125,188236,283650,243740,81977,340402,208187
b4033,8329,7706,13879,80987,1210051,23679
b3838,218647,222285,222667,252464,211371,215587
b3356,320794,308465,243787,121340,161888,186385
b0209,312954,230912,202375,201803,174181,217413
b0196,225905,259193,275396,165216,202936,210092
b3363,214125,252558,272848,185002,205800,197030
b3543,333730,274385,133352,149944,129168,298621
b3440,283448,247010,239262,146400,197427,202858
b1199,250920,201598,224486,188763,248390,201106
b3604,272481,290272,183706,427271,23795,116538
b4016,332981,240287,157074,318900,101521,161251
b3181,66153,125151,141571,309331,451117,217596
b4234,319356,271583,257137,150968,126658,175436
b3865,239780,264646,278080,133199,207401,175739
b3871,69199,89177,119403,466553,375129,177701
b1805,508046,364022,265185,59531,55014,44183
b1306,364811,313951,289373,32680,79841,211983
b3061,400312,341813,546567,1075,1533,908
b1480,334685,215079,186693,139424,160996,250709
b3468,383215,324145,320044,71146,82763,105079
b3128,124476,236493,193615,124032,455525,151850
b1841,320602,268749,231285,159152,126779,177900
b3797,141943,228667,261854,187805,270379,193488
b0484,319001,324065,249392,78080,111641,201886
b3180,230848,274919,317323,146311,181790,132319
b1647,227971,209004,158773,190042,323551,173291
b2346,242508,247541,226486,188689,176329,197509
b2080,333511,162653,121098,151256,119908,389739
b3209,243941,277687,256182,141102,121395,233882
b3009,266563,279990,359807,68703,153248,141461
b1618,306037,315516,327355,75065,109361,135849
b1105,208136,170301,153542,243192,219982,271258
b3567,158793,188025,147258,79475,476780,215137
b3961,219107,236737,206216,177552,192939,231359
b2992,180250,195466,178021,82452,375549,249494
b1782,75753,122792,152739,439017,254577,214958
b1908,254898,304156,258534,95685,153734,189401
b3636,155298,174676,198123,267715,291313,168496
b2729,135434,156779,169721,125063,527167,138392
b1910,252515,213010,287607,149048,165865,183436
b0581,107913,61741,47621,418359,262277,350163
b3244,229925,210365,222105,172300,203932,208012
b1200,213319,234545,227258,169351,209912,189034
b2569,122909,183899,163845,274309,299340,197728
b2585,271057,256851,212419,127883,230300,142589
b3608,161248,185773,149982,240175,312409,190533
b2834,208798,200872,168784,207194,226558,226762
b2990,245665,276788,246781,61521,227122,180166
b2398,293296,286772,380343,70689,86465,118517
b4618,329064,247807,213363,96679,158819,189451
b0391,244324,205934,271196,129431,179353,203875
b1928,244414,205763,216842,185010,206405,171538
b3963,239297,235954,242190,129330,192170,187612
b3912,231263,208712,204893,211965,162702,206037
b1127,150280,148419,152458,214039,276798,281026
b2684,192884,227691,247718,177479,125815,248154
b1440,315497,175590,78894,197193,186549,265932
b3408,218036,294927,320044,169313,146508,70427
b3204,222863,210293,198076,176852,210629,199522
b1847,210356,154067,141196,328175,190618,189188
b0224,142502,211365,248348,166212,258106,182742
b0965,228659,207383,192104,143568,218039,216321
b0801,301599,257247,237234,117924,74536,215994
b3202,207755,210605,182787,198269,201522,200402
b3564,122369,196847,196426,56601,446986,181127
b2281,106160,120131,98135,389544,197427,288704
b2512,157893,210358,196261,218595,234829,182108
b0098,71465,120220,108633,280155,338810,280488
b0189,273759,234764,224031,126395,151102,186313
b2553,290167,300257,323349,60010,74246,147472
b0710,237652,238010,190564,150553,123834,252760
b2703,5325,6638,7834,795686,330964,46558
b1864,93971,118129,139507,354587,289557,196592
b3511,365182,201929,158626,15827,135573,309701
b0174,168419,228647,219243,169030,212457,189002
b2947,250617,296056,249540,113530,129391,143955
b0271,219836,194856,206509,60172,253447,248053
b1792,181350,176362,205546,216929,170100,231660
b4123,77297,94911,110739,56752,433312,408726
b2507,165336,204245,196326,221181,245948,147811
b0918,222774,197321,228144,150933,179701,199002
b0051,169207,184825,168393,202164,251195,200782
b3844,225754,301219,294286,110680,106898,135592
b0742,117300,179757,164669,317827,181065,209851
b0187,77746,67506,66060,411959,200383,339569
b2278,111111,128270,97038,325338,201251,295491
b3431,243262,194533,202176,151357,193067,169481
b2498,80129,131584,170997,321720,247050,199862
b0185,133315,181314,173024,266548,210878,186232
b4135,272384,182245,155577,207655,161301,169851
b0424,297685,247135,239898,122136,106470,135569
b3540,263637,182706,118305,203398,152739,224343
b2513,156697,214944,206405,181557,242933,142348
b4219,304842,223585,168286,125044,118166,202585
b3291,241908,192577,176375,188746,133442,207428
b3255,106295,169469,181087,314313,248719,119498
b4613,285413,253530,217173,91913,109127,181305
b0186,45594,28574,16510,509884,236677,300862
b0414,210136,211586,203506,144530,170284,197928
b1274,69618,93010,86540,426946,282866,177009
b0529,199667,241573,236803,108133,201063,148738
b3031,238680,254991,266979,112654,146557,114342
b3846,467355,351458,162799,82484,30222,39231
b1066,255838,231325,236888,108305,129605,164691
b4329,289610,300170,249385,1857,3699,280199
b3946,192238,242807,166539,81146,281207,159547
b0679,144323,177766,175063,215896,159756,250053
b3739,208673,245592,280144,144745,114180,129477
b0156,231469,213378,198984,165887,144108,167939
b3600,133939,97052,100414,322002,238391,229940
b3055,177136,260579,210786,85450,243933,143148
b4233,204510,223097,213014,142173,176173,160721
b2913,275793,229433,220890,106847,115675,170239
b4207,136826,182001,157445,295621,197148,149812
b0125,129341,142395,148102,271118,264731,160916
b0161,160079,182634,144413,189029,212716,227690
b0796,320827,273742,245510,71670,93636,111099
b3289,213864,243084,226140,115901,168736,145649
b3705,77492,131850,147780,312590,286584,153780
b4160,175920,227392,204610,121286,221907,158194
b0413,193521,199363,244656,135623,143283,190187
b2867,305239,246096,270709,16173,190364,72883
b1646,228967,139098,83996,202373,167868,273680
b4453,383582,267060,77048,80566,126595,160941
b1104,178150,162809,143512,207817,187427,213713
b4381,257646,200367,181769,104639,159151,185489
b3803,198655,189820,164219,156247,175741,200692
b4260,155998,166580,142030,252234,140775,227070
b2661,262176,109594,54887,271997,101541,282411
b3712,317782,229622,311723,67975,87627,66657
b0418,316565,215508,241729,82881,85317,137471
b1806,293504,223297,180644,79805,166312,132546
b3499,176912,232934,226271,115718,148179,173984
b4391,111182,143561,128075,319528,175579,194718
b2868,307763,205070,293707,22978,170580,71044
Novel00083,106762,151977,198733,237899,201818,171603
b0553,28166,45043,55245,544996,109981,283082
b0110,249736,284950,265834,62163,99637,102263
b2977,403930,183837,84160,116499,115470,160635
b3802,153752,136309,143846,191453,227404,211316
b0387,221988,208972,238464,80098,161798,152196
b0082,165430,140631,134371,243930,224639,154117
b3607,228398,202981,172676,129111,168219,160304
b3494,397164,207116,139067,92278,86007,138935
b4784,82021,195637,213363,192336,207156,166689
b3201,139619,154523,147679,200031,235190,176712
b2495,195382,185855,155577,207655,173061,133351
b0907,169000,162453,170896,206952,173914,166148
b2948,192225,218233,224996,112338,158121,138537
b3863,201838,218230,199123,135391,144775,144454
b0380,285531,330654,239658,39700,63460,84713
b3401,61770,93860,82105,396094,241976,167235
b2599,132099,156567,177389,274974,149077,151139
b3806,261485,196921,224044,113216,118035,127063
b1203,105415,152026,174383,215586,196058,195707
b0126,186654,195005,178607,220887,117873,140072
b0973,383620,208817,211133,10588,84698,139242
b4542,337878,268613,281521,21560,43157,82770
b4547,291176,187711,182314,91456,129859,152362
b3400,82880,86347,92749,321010,267834,183658
b4258,85982,103455,107186,344953,216567,175567
b3126,127126,203793,169985,68825,362724,100483
b1277,233554,215924,275639,84189,104892,117923
b0867,265169,217531,181975,87010,97969,177890
b3742,113155,176753,197865,150428,194558,194248
b0472,119850,135590,111171,269773,243562,146418
b0238,92175,145038,231143,180756,212572,164097
b3205,181645,184556,167134,152651,169904,169412
b0794,308117,226288,193464,60817,116100,114934
b3752,126242,150379,148838,230870,198301,165006
b3042,197487,199959,196866,109495,169248,142216
b4485,349754,254267,135641,89610,53236,130956
b4214,267638,187830,150520,109816,107562,186986
b1982,236136,197769,166731,145882,101869,161558
b2728,124626,130834,143610,99208,374474,137040
b3389,145851,168921,146209,189284,204730,154595
b0113,101623,98202,94967,226839,189283,298404
b4238,153373,134684,151344,155781,303978,106955
b0809,216759,246315,145414,189165,75857,131882
b0220,168846,179363,135715,165728,132750,222466
b0027,105771,125682,97953,299321,203389,171894
b4041,155849,179103,175008,149397,202861,139179
b3040,247117,247634,246029,66659,81096,112712
b4180,154851,183725,179041,138121,166404,176621
